912810SL3,MARKET BASED BOND,0.02,02/15/2050,,76.406250,76.343750,76.750000
912810SN9,MARKET BASED BOND,0.0125,05/15/2050,,62.593750,62.531250,62.906250
912810SP4,MARKET BASED BOND,0.01375,08/15/2050,,64.750000,64.687500,65.062500
912810SS8,MARKET BASED BOND,0.01625,11/15/2050,,69.250000,69.187500,69.562500
912810SU3,MARKET BASED BOND,0.01875,02/15/2051,,73.890625,73.843750,74.218750
912810SX7,MARKET BASED BOND,0.02375,05/15/2051,,83.218750,83.156250,83.593750
912810SZ2,MARKET BASED BOND,0.02,08/15/2051,,76.109375,76.062500,76.500000
912810TB4,MARKET BASED BOND,0.01875,11/15/2051,,73.875000,73.843750,74.250000
912810TD0,MARKET BASED BOND,0.0225,02/15/2052,,81.125000,81.093750,81.531250
912810TG3,MARKET BASED BOND,0.02875,05/15/2052,,93.312500,93.281250,93.781250
912828TE0,TIPS,0.00125,07/15/2022,,0.000000,100.687500,100.687500
912828UH1,TIPS,0.00125,01/15/2023,,102.625000,102.562500,102.687500
9128284H0,TIPS,0.00625,04/15/2023,,102.984375,102.906250,103.000000
912828VM9,TIPS,0.00375,07/15/2023,,103.390625,103.312500,103.406250
912828B25,TIPS,0.00625,01/15/2024,,103.531250,103.468750,103.500000
9128286N5,TIPS,0.005,04/15/2024,,103.468750,103.406250,103.375000
912828WU0,TIPS,0.00125,07/15/2024,,103.156250,103.093750,103.093750
912828YL8,TIPS,0.00125,10/15/2024,,102.750000,102.687500,102.687500
912828H45,TIPS,0.0025,01/15/2025,,102.609375,102.531250,102.531250
912810FR4,TIPS,0.02375,01/15/2025,,108.234375,108.156250,108.156250
912828ZJ2,TIPS,0.00125,04/15/2025,,102.062500,102.000000,102.000000
912828XL9,TIPS,0.00375,07/15/2025,,103.140625,103.062500,103.093750
91282CAQ4,TIPS,0.00125,10/15/2025,,101.906250,101.843750,101.781250
912828N71,TIPS,0.00625,01/15/2026,,103.187500,103.125000,103.093750
912810FS2,TIPS,0.02,01/15/2026,,108.156250,108.062500,108.000000
91282CCA7,TIPS,0.00125,04/15/2026,,101.078125,101.031250,100.968750
912828S50,TIPS,0.00125,07/15/2026,,101.312500,101.250000,101.187500
91282CDC2,TIPS,0.00125,10/15/2026,,101.062500,101.000000,100.906250
912810PS1,TIPS,0.02375,01/15/2027,,110.828125,110.718750,110.625000
912828V49,TIPS,0.00375,01/15/2027,,101.531250,101.468750,101.375000
91282CEJ6,TIPS,0.00125,04/15/2027,,100.250000,100.187500,100.093750
9128282L3,TIPS,0.00375,07/15/2027,,101.625000,101.562500,101.468750
9128283R9,TIPS,0.005,01/15/2028,,101.546875,101.468750,101.375000
912810PV4,TIPS,0.0175,01/15/2028,,108.515625,108.406250,108.281250
912810FD5,TIPS,0.03625,04/15/2028,,119.531250,119.406250,119.343750
912828Y38,TIPS,0.0075,07/15/2028,,103.328125,103.250000,103.156250
9128285W6,TIPS,0.00875,01/15/2029,,103.828125,103.750000,103.625000
912810PZ5,TIPS,0.025,01/15/2029,,114.390625,114.250000,114.125000
912810FH6,TIPS,0.03875,04/15/2029,,123.953125,123.812500,123.687500
9128287D6,TIPS,0.0025,07/15/2029,,99.859375,99.781250,99.687500
912828Z37,TIPS,0.00125,01/15/2030,,98.296875,98.218750,98.125000
912828ZZ6,TIPS,0.00125,07/15/2030,,98.390625,98.312500,98.218750
91282CBF7,TIPS,0.00125,01/15/2031,,98.031250,97.968750,97.843750
91282CCM1,TIPS,0.00125,07/15/2031,,98.109375,98.031250,97.937500
91282CDX6,TIPS,0.00125,01/15/2032,,97.750000,97.687500,97.593750
912810FQ6,TIPS,0.03375,04/15/2032,,128.640625,128.468750,128.343750
912810QF8,TIPS,0.02125,02/15/2040,,124.156250,123.968750,124.312500
912810QP6,TIPS,0.02125,02/15/2041,,124.109375,123.937500,124.281250
912810QV3,TIPS,0.0075,02/15/2042,,98.375000,98.187500,98.531250
912810RA8,TIPS,0.00625,02/15/2043,,95.171875,95.000000,95.312500
912810RF7,TIPS,0.01375,02/15/2044,,109.843750,109.656250,110.062500
912810RL4,TIPS,0.0075,02/15/2045,,96.640625,96.468750,96.875000
912810RR1,TIPS,0.01,02/15/2046,,102.203125,102.031250,102.437500
912810RW0,TIPS,0.00875,02/15/2047,,100.140625,99.968750,100.406250
912810SB5,TIPS,0.01,02/15/2048,,103.359375,103.187500,103.656250
912810SG4,TIPS,0.01,02/15/2049,,104.156250,104.000000,104.437500
912810SM1,TIPS,0.0025,02/15/2050,,86.046875,85.906250,86.312500
912810SV1,TIPS,0.00125,02/15/2051,,84.062500,83.937500,84.375000
912810TE8,TIPS,0.00125,02/15/2052,,84.859375,84.718750,85.156250
91282CAA9,MARKET BASED FRN,0.01306736865,07/31/2022,,0.000000,100.025435,100.025435
91282CAS0,MARKET BASED FRN,0.01306736865,10/31/2022,,100.103535,100.074421,100.064721
91282CBK6,MARKET BASED FRN,0.0130065341,01/31/2023,,100.145123,100.100163,100.093744
91282CBY6,MARKET BASED FRN,0.01285444955,04/30/2023,,100.178427,100.129614,100.140702
91282CCQ2,MARKET BASED FRN,0.0128037547,07/31/2023,,100.189400,100.132398,100.129550
91282CDE8,MARKET BASED FRN,0.01286458925,10/31/2023,,100.215288,100.145690,100.145690
91282CDU2,MARKET BASED FRN,0.0123576444,01/31/2024,,100.044926,99.971113,99.971113
91282CEL1,MARKET BASED FRN,0.01174930985,04/30/2024,,99.896224,99.849157,99.849157
